2017-12-23 22:42:53.300 ,9128283L2,100-176,20000000,40000000,BID,100-182,20000000,40000000,OFFER,
2017-12-23 22:42:53.309 ,9128283L2,100-177,10000000,20000000,BID,100-183,10000000,20000000,OFFER,
2017-12-23 22:42:53.318 ,9128283L2,100-180,20000000,40000000,BID,100-183,20000000,40000000,OFFER,
2017-12-23 22:42:53.326 ,9128283L2,100-181,10000000,20000000,BID,100-183,10000000,20000000,OFFER,
2017-12-23 22:42:53.335 ,9128283L2,100-182,20000000,40000000,BID,100-18+,20000000,40000000,OFFER,
2017-12-23 22:42:53.343 ,9128283L2,100-183,10000000,20000000,BID,100-186,10000000,20000000,OFFER,
2017-12-23 22:42:53.351 ,9128283L2,100-18+,20000000,40000000,BID,100-190,20000000,40000000,OFFER,
2017-12-23 22:42:53.365 ,9128283L2,100-185,10000000,20000000,BID,100-191,10000000,20000000,OFFER,
2017-12-23 22:42:53.374 ,9128283L2,100-186,20000000,40000000,BID,100-191,20000000,40000000,OFFER,
2017-12-23 22:42:53.382 ,9128283L2,100-187,10000000,20000000,BID,100-191,10000000,20000000,OFFER,
2017-12-23 22:42:53.391 ,9128283L2,100-190,20000000,40000000,BID,100-192,20000000,40000000,OFFER,
2017-12-23 22:42:53.399 ,9128283L2,100-191,10000000,20000000,BID,100-19+,10000000,20000000,OFFER,
2017-12-23 22:42:53.408 ,9128283L2,100-192,20000000,40000000,BID,100-196,20000000,40000000,OFFER,
2017-12-23 22:42:53.416 ,9128283L2,100-193,10000000,20000000,BID,100-197,10000000,20000000,OFFER,
2017-12-23 22:42:53.425 ,9128283L2,100-19+,20000000,40000000,BID,100-197,20000000,40000000,OFFER,
2017-12-23 22:42:53.433 ,9128283L2,100-195,10000000,20000000,BID,100-197,10000000,20000000,OFFER,
2017-12-23 22:42:53.442 ,9128283L2,100-196,20000000,40000000,BID,100-200,20000000,40000000,OFFER,
2017-12-23 22:42:53.450 ,9128283L2,100-197,10000000,20000000,BID,100-202,10000000,20000000,OFFER,
2017-12-23 22:42:53.459 ,9128283L2,100-200,20000000,40000000,BID,100-20+,20000000,40000000,OFFER,
2017-12-23 22:42:53.467 ,9128283L2,100-201,10000000,20000000,BID,100-205,10000000,20000000,OFFER,
2017-12-23 22:42:53.477 ,9128283L2,100-202,20000000,40000000,BID,100-205,20000000,40000000,OFFER,
2017-12-23 22:42:53.485 ,9128283L2,100-203,10000000,20000000,BID,100-205,10000000,20000000,OFFER,
2017-12-23 22:42:53.494 ,9128283L2,100-20+,20000000,40000000,BID,100-206,20000000,40000000,OFFER,
2017-12-23 22:42:53.506 ,9128283L2,100-205,10000000,20000000,BID,100-210,10000000,20000000,OFFER,
2017-12-23 22:42:53.514 ,9128283L2,100-206,20000000,40000000,BID,100-212,20000000,40000000,OFFER,
2017-12-23 22:42:53.523 ,9128283L2,100-207,10000000,20000000,BID,100-213,10000000,20000000,OFFER,
2017-12-23 22:42:53.531 ,9128283L2,100-210,20000000,40000000,BID,100-213,20000000,40000000,OFFER,
2017-12-23 22:42:53.540 ,9128283L2,100-211,10000000,20000000,BID,100-213,10000000,20000000,OFFER,
2017-12-23 22:42:53.552 ,9128283L2,100-212,20000000,40000000,BID,100-21+,20000000,40000000,OFFER,
2017-12-23 22:42:53.560 ,9128283L2,100-213,10000000,20000000,BID,100-216,10000000,20000000,OFFER,
2017-12-23 22:42:53.568 ,9128283L2,100-21+,20000000,40000000,BID,100-220,20000000,40000000,OFFER,
2017-12-23 22:42:53.578 ,9128283L2,100-215,10000000,20000000,BID,100-221,10000000,20000000,OFFER,
2017-12-23 22:42:53.586 ,9128283L2,100-216,20000000,40000000,BID,100-221,20000000,40000000,OFFER,
2017-12-23 22:42:53.595 ,9128283L2,100-217,10000000,20000000,BID,100-221,10000000,20000000,OFFER,
2017-12-23 22:42:53.604 ,9128283L2,100-220,20000000,40000000,BID,100-222,20000000,40000000,OFFER,
2017-12-23 22:42:53.612 ,9128283L2,100-221,10000000,20000000,BID,100-22+,10000000,20000000,OFFER,
2017-12-23 22:42:53.620 ,9128283L2,100-222,20000000,40000000,BID,100-226,20000000,40000000,OFFER,
2017-12-23 22:42:53.629 ,9128283L2,100-223,10000000,20000000,BID,100-227,10000000,20000000,OFFER,
2017-12-23 22:42:53.640 ,9128283L2,100-22+,20000000,40000000,BID,100-227,20000000,40000000,OFFER,
2017-12-23 22:42:53.651 ,9128283L2,100-225,10000000,20000000,BID,100-227,10000000,20000000,OFFER,
2017-12-23 22:42:53.667 ,9128283L2,100-226,20000000,40000000,BID,100-230,20000000,40000000,OFFER,
2017-12-23 22:42:53.679 ,9128283L2,100-227,10000000,20000000,BID,100-232,10000000,20000000,OFFER,
2017-12-23 22:42:53.691 ,9128283L2,100-230,20000000,40000000,BID,100-23+,20000000,40000000,OFFER,
2017-12-23 22:42:53.699 ,9128283L2,100-231,10000000,20000000,BID,100-235,10000000,20000000,OFFER,
2017-12-23 22:42:53.708 ,9128283L2,100-232,20000000,40000000,BID,100-235,20000000,40000000,OFFER,
2017-12-23 22:42:53.719 ,9128283L2,100-233,10000000,20000000,BID,100-235,10000000,20000000,OFFER,
2017-12-23 22:42:53.731 ,9128283L2,100-23+,20000000,40000000,BID,100-236,20000000,40000000,OFFER,
2017-12-23 22:42:53.740 ,9128283L2,100-235,10000000,20000000,BID,100-240,10000000,20000000,OFFER,
2017-12-23 22:42:53.751 ,9128283L2,100-236,20000000,40000000,BID,100-242,20000000,40000000,OFFER,
2017-12-23 22:42:53.752 ,9128283L2,100-237,10000000,20000000,BID,100-243,10000000,20000000,OFFER,
2017-12-23 22:42:53.761 ,9128283L2,100-240,20000000,40000000,BID,100-243,20000000,40000000,OFFER,
2017-12-23 22:42:53.769 ,9128283L2,100-241,10000000,20000000,BID,100-243,10000000,20000000,OFFER,
2017-12-23 22:42:53.779 ,9128283L2,100-242,20000000,40000000,BID,100-24+,20000000,40000000,OFFER,
2017-12-23 22:42:53.787 ,9128283L2,100-243,10000000,20000000,BID,100-246,10000000,20000000,OFFER,
2017-12-23 22:42:53.796 ,9128283L2,100-24+,20000000,40000000,BID,100-250,20000000,40000000,OFFER,
2017-12-23 22:42:53.804 ,9128283L2,100-245,10000000,20000000,BID,100-251,10000000,20000000,OFFER,
2017-12-23 22:42:53.813 ,9128283L2,100-246,20000000,40000000,BID,100-251,20000000,40000000,OFFER,
2017-12-23 22:42:53.821 ,9128283L2,100-247,10000000,20000000,BID,100-251,10000000,20000000,OFFER,
2017-12-23 22:42:53.829 ,9128283L2,100-250,20000000,40000000,BID,100-252,20000000,40000000,OFFER,
2017-12-23 22:42:53.837 ,9128283L2,100-251,10000000,20000000,BID,100-25+,10000000,20000000,OFFER,
2017-12-23 22:42:53.846 ,9128283L2,100-252,20000000,40000000,BID,100-256,20000000,40000000,OFFER,
2017-12-23 22:42:53.854 ,9128283L2,100-253,10000000,20000000,BID,100-257,10000000,20000000,OFFER,
2017-12-23 22:42:53.862 ,9128283L2,100-25+,20000000,40000000,BID,100-257,20000000,40000000,OFFER,
2017-12-23 22:42:53.871 ,9128283L2,100-255,10000000,20000000,BID,100-257,10000000,20000000,OFFER,
2017-12-23 22:42:53.879 ,9128283L2,100-256,20000000,40000000,BID,100-260,20000000,40000000,OFFER,
2017-12-23 22:42:53.887 ,9128283L2,100-257,10000000,20000000,BID,100-262,10000000,20000000,OFFER,
2017-12-23 22:42:53.895 ,9128283L2,100-260,20000000,40000000,BID,100-26+,20000000,40000000,OFFER,
2017-12-23 22:42:53.904 ,9128283L2,100-261,10000000,20000000,BID,100-265,10000000,20000000,OFFER,
2017-12-23 22:42:53.912 ,9128283L2,100-262,20000000,40000000,BID,100-265,20000000,40000000,OFFER,
2017-12-23 22:42:53.920 ,9128283L2,100-263,10000000,20000000,BID,100-265,10000000,20000000,OFFER,
2017-12-23 22:42:53.928 ,9128283L2,100-26+,20000000,40000000,BID,100-266,20000000,40000000,OFFER,
2017-12-23 22:42:53.936 ,9128283L2,100-265,10000000,20000000,BID,100-270,10000000,20000000,OFFER,
2017-12-23 22:42:53.946 ,9128283L2,100-266,20000000,40000000,BID,100-272,20000000,40000000,OFFER,
2017-12-23 22:42:53.954 ,9128283L2,100-267,10000000,20000000,BID,100-273,10000000,20000000,OFFER,
2017-12-23 22:42:53.969 ,9128283L2,100-270,20000000,40000000,BID,100-273,20000000,40000000,OFFER,
2017-12-23 22:42:53.978 ,9128283L2,100-271,10000000,20000000,BID,100-273,10000000,20000000,OFFER,
2017-12-23 22:42:53.986 ,9128283L2,100-272,20000000,40000000,BID,100-27+,20000000,40000000,OFFER,
2017-12-23 22:42:53.995 ,9128283L2,100-273,10000000,20000000,BID,100-276,10000000,20000000,OFFER,
2017-12-23 22:42:54.003 ,9128283L2,100-27+,20000000,40000000,BID,100-280,20000000,40000000,OFFER,
2017-12-23 22:42:54.013 ,9128283L2,100-275,10000000,20000000,BID,100-281,10000000,20000000,OFFER,
2017-12-23 22:42:54.022 ,9128283L2,100-276,20000000,40000000,BID,100-281,20000000,40000000,OFFER,
2017-12-23 22:42:54.030 ,9128283L2,100-277,10000000,20000000,BID,100-281,10000000,20000000,OFFER,
2017-12-23 22:42:54.038 ,9128283L2,100-280,20000000,40000000,BID,100-282,20000000,40000000,OFFER,
2017-12-23 22:42:54.049 ,9128283L2,100-281,10000000,20000000,BID,100-28+,10000000,20000000,OFFER,
2017-12-23 22:42:54.058 ,9128283L2,100-282,20000000,40000000,BID,100-286,20000000,40000000,OFFER,
2017-12-23 22:42:54.067 ,9128283L2,100-283,10000000,20000000,BID,100-287,10000000,20000000,OFFER,
2017-12-23 22:42:54.076 ,9128283L2,100-28+,20000000,40000000,BID,100-287,20000000,40000000,OFFER,
2017-12-23 22:42:54.084 ,9128283L2,100-285,10000000,20000000,BID,100-287,10000000,20000000,OFFER,
2017-12-23 22:42:54.094 ,9128283L2,100-286,20000000,40000000,BID,100-290,20000000,40000000,OFFER,
2017-12-23 22:42:54.102 ,9128283L2,100-287,10000000,20000000,BID,100-292,10000000,20000000,OFFER,
2017-12-23 22:42:54.111 ,9128283L2,100-290,20000000,40000000,BID,100-29+,20000000,40000000,OFFER,
2017-12-23 22:42:54.120 ,9128283L2,100-291,10000000,20000000,BID,100-295,10000000,20000000,OFFER,
2017-12-23 22:42:54.129 ,9128283L2,100-292,20000000,40000000,BID,100-295,20000000,40000000,OFFER,
2017-12-23 22:42:54.137 ,9128283L2,100-293,10000000,20000000,BID,100-295,10000000,20000000,OFFER,
2017-12-23 22:42:54.146 ,9128283L2,100-29+,20000000,40000000,BID,100-296,20000000,40000000,OFFER,
2017-12-23 22:42:54.155 ,9128283L2,100-295,10000000,20000000,BID,100-300,10000000,20000000,OFFER,
2017-12-23 22:42:54.163 ,9128283L2,100-296,20000000,40000000,BID,100-302,20000000,40000000,OFFER,
2017-12-23 22:42:54.172 ,9128283L2,100-297,10000000,20000000,BID,100-303,10000000,20000000,OFFER,
2017-12-23 22:42:54.181 ,9128283L2,100-300,20000000,40000000,BID,100-303,20000000,40000000,OFFER,
2017-12-23 22:42:54.189 ,9128283L2,100-301,10000000,20000000,BID,100-303,10000000,20000000,OFFER,
2017-12-23 22:42:54.197 ,9128283L2,100-302,20000000,40000000,BID,100-30+,20000000,40000000,OFFER,
2017-12-23 22:42:54.207 ,9128283L2,100-303,10000000,20000000,BID,100-306,10000000,20000000,OFFER,
2017-12-23 22:42:54.215 ,9128283L2,100-30+,20000000,40000000,BID,100-310,20000000,40000000,OFFER,
2017-12-23 22:42:54.225 ,9128283L2,100-305,10000000,20000000,BID,100-311,10000000,20000000,OFFER,
2017-12-23 22:42:54.233 ,9128283L2,100-306,20000000,40000000,BID,100-311,20000000,40000000,OFFER,
2017-12-23 22:42:54.242 ,9128283L2,100-307,10000000,20000000,BID,100-311,10000000,20000000,OFFER,
2017-12-23 22:42:54.250 ,9128283L2,100-310,20000000,40000000,BID,100-312,20000000,40000000,OFFER,
2017-12-23 22:42:54.260 ,9128283L2,100-311,10000000,20000000,BID,100-31+,10000000,20000000,OFFER,
2017-12-23 22:42:54.277 ,9128283L2,100-312,20000000,40000000,BID,100-316,20000000,40000000,OFFER,
2017-12-23 22:42:54.288 ,9128283L2,100-313,10000000,20000000,BID,100-317,10000000,20000000,OFFER,
2017-12-23 22:42:54.297 ,9128283L2,100-31+,20000000,40000000,BID,100-317,20000000,40000000,OFFER,
2017-12-23 22:42:54.305 ,9128283L2,100-315,10000000,20000000,BID,100-317,10000000,20000000,OFFER,
2017-12-23 22:42:54.314 ,9128283L2,100-316,20000000,40000000,BID,101-000,20000000,40000000,OFFER,
2017-12-23 22:42:54.322 ,9128283L2,100-31+,10000000,20000000,BID,100-317,10000000,20000000,OFFER,
2017-12-23 22:42:54.330 ,9128283L2,100-312,20000000,40000000,BID,100-316,20000000,40000000,OFFER,
2017-12-23 22:42:54.338 ,9128283L2,100-311,10000000,20000000,BID,100-315,10000000,20000000,OFFER,
2017-12-23 22:42:54.347 ,9128283L2,100-311,20000000,40000000,BID,100-31+,20000000,40000000,OFFER,
2017-12-23 22:42:54.355 ,9128283L2,100-311,10000000,20000000,BID,100-313,10000000,20000000,OFFER,
2017-12-23 22:42:54.363 ,9128283L2,100-310,20000000,40000000,BID,100-312,20000000,40000000,OFFER,
2017-12-23 22:42:54.371 ,9128283L2,100-306,10000000,20000000,BID,100-311,10000000,20000000,OFFER,
2017-12-23 22:42:54.379 ,9128283L2,100-30+,20000000,40000000,BID,100-310,20000000,40000000,OFFER,
2017-12-23 22:42:54.388 ,9128283L2,100-303,10000000,20000000,BID,100-307,10000000,20000000,OFFER,
2017-12-23 22:42:54.396 ,9128283L2,100-303,20000000,40000000,BID,100-306,20000000,40000000,OFFER,
2017-12-23 22:42:54.405 ,9128283L2,100-303,10000000,20000000,BID,100-305,10000000,20000000,OFFER,
2017-12-23 22:42:54.413 ,9128283L2,100-302,20000000,40000000,BID,100-30+,20000000,40000000,OFFER,
2017-12-23 22:42:54.421 ,9128283L2,100-300,10000000,20000000,BID,100-303,10000000,20000000,OFFER,
2017-12-23 22:42:54.429 ,9128283L2,100-296,20000000,40000000,BID,100-302,20000000,40000000,OFFER,
2017-12-23 22:42:54.438 ,9128283L2,100-295,10000000,20000000,BID,100-301,10000000,20000000,OFFER,
2017-12-23 22:42:54.447 ,9128283L2,100-295,20000000,40000000,BID,100-300,20000000,40000000,OFFER,
2017-12-23 22:42:54.455 ,9128283L2,100-295,10000000,20000000,BID,100-297,10000000,20000000,OFFER,
2017-12-23 22:42:54.463 ,9128283L2,100-29+,20000000,40000000,BID,100-296,20000000,40000000,OFFER,
2017-12-23 22:42:54.472 ,9128283L2,100-292,10000000,20000000,BID,100-295,10000000,20000000,OFFER,
2017-12-23 22:42:54.480 ,9128283L2,100-290,20000000,40000000,BID,100-29+,20000000,40000000,OFFER,
2017-12-23 22:42:54.488 ,9128283L2,100-287,10000000,20000000,BID,100-293,10000000,20000000,OFFER,
2017-12-23 22:42:54.496 ,9128283L2,100-287,20000000,40000000,BID,100-292,20000000,40000000,OFFER,
2017-12-23 22:42:54.504 ,9128283L2,100-287,10000000,20000000,BID,100-291,10000000,20000000,OFFER,
2017-12-23 22:42:54.512 ,9128283L2,100-286,20000000,40000000,BID,100-290,20000000,40000000,OFFER,
2017-12-23 22:42:54.521 ,9128283L2,100-28+,10000000,20000000,BID,100-287,10000000,20000000,OFFER,
2017-12-23 22:42:54.529 ,9128283L2,100-282,20000000,40000000,BID,100-286,20000000,40000000,OFFER,
2017-12-23 22:42:54.538 ,9128283L2,100-281,10000000,20000000,BID,100-285,10000000,20000000,OFFER,
2017-12-23 22:42:54.547 ,9128283L2,100-281,20000000,40000000,BID,100-28+,20000000,40000000,OFFER,
2017-12-23 22:42:54.559 ,9128283L2,100-281,10000000,20000000,BID,100-283,10000000,20000000,OFFER,
2017-12-23 22:42:54.567 ,9128283L2,100-280,20000000,40000000,BID,100-282,20000000,40000000,OFFER,
2017-12-23 22:42:54.581 ,9128283L2,100-276,10000000,20000000,BID,100-281,10000000,20000000,OFFER,
2017-12-23 22:42:54.589 ,9128283L2,100-27+,20000000,40000000,BID,100-280,20000000,40000000,OFFER,
2017-12-23 22:42:54.598 ,9128283L2,100-273,10000000,20000000,BID,100-277,10000000,20000000,OFFER,
2017-12-23 22:42:54.606 ,9128283L2,100-273,20000000,40000000,BID,100-276,20000000,40000000,OFFER,
2017-12-23 22:42:54.614 ,9128283L2,100-273,10000000,20000000,BID,100-275,10000000,20000000,OFFER,
2017-12-23 22:42:54.623 ,9128283L2,100-272,20000000,40000000,BID,100-27+,20000000,40000000,OFFER,
2017-12-23 22:42:54.631 ,9128283L2,100-270,10000000,20000000,BID,100-273,10000000,20000000,OFFER,
2017-12-23 22:42:54.639 ,9128283L2,100-266,20000000,40000000,BID,100-272,20000000,40000000,OFFER,
2017-12-23 22:42:54.648 ,9128283L2,100-265,10000000,20000000,BID,100-271,10000000,20000000,OFFER,
2017-12-23 22:42:54.656 ,9128283L2,100-265,20000000,40000000,BID,100-270,20000000,40000000,OFFER,
2017-12-23 22:42:54.664 ,9128283L2,100-265,10000000,20000000,BID,100-267,10000000,20000000,OFFER,
2017-12-23 22:42:54.672 ,9128283L2,100-26+,20000000,40000000,BID,100-266,20000000,40000000,OFFER,
2017-12-23 22:42:54.681 ,9128283L2,100-262,10000000,20000000,BID,100-265,10000000,20000000,OFFER,
2017-12-23 22:42:54.691 ,9128283L2,100-260,20000000,40000000,BID,100-26+,20000000,40000000,OFFER,
2017-12-23 22:42:54.699 ,9128283L2,100-257,10000000,20000000,BID,100-263,10000000,20000000,OFFER,
2017-12-23 22:42:54.709 ,9128283L2,100-257,20000000,40000000,BID,100-262,20000000,40000000,OFFER,
2017-12-23 22:42:54.717 ,9128283L2,100-257,10000000,20000000,BID,100-261,10000000,20000000,OFFER,
2017-12-23 22:42:54.726 ,9128283L2,100-256,20000000,40000000,BID,100-260,20000000,40000000,OFFER,
2017-12-23 22:42:54.735 ,9128283L2,100-25+,10000000,20000000,BID,100-257,10000000,20000000,OFFER,
2017-12-23 22:42:54.744 ,9128283L2,100-252,20000000,40000000,BID,100-256,20000000,40000000,OFFER,
2017-12-23 22:42:54.756 ,9128283L2,100-251,10000000,20000000,BID,100-255,10000000,20000000,OFFER,
2017-12-23 22:42:54.768 ,9128283L2,100-251,20000000,40000000,BID,100-25+,20000000,40000000,OFFER,
2017-12-23 22:42:54.779 ,9128283L2,100-251,10000000,20000000,BID,100-253,10000000,20000000,OFFER,
2017-12-23 22:42:54.788 ,9128283L2,100-250,20000000,40000000,BID,100-252,20000000,40000000,OFFER,
2017-12-23 22:42:54.798 ,9128283L2,100-246,10000000,20000000,BID,100-251,10000000,20000000,OFFER,
2017-12-23 22:42:54.807 ,9128283L2,100-24+,20000000,40000000,BID,100-250,20000000,40000000,OFFER,
2017-12-23 22:42:54.817 ,9128283L2,100-243,10000000,20000000,BID,100-247,10000000,20000000,OFFER,
2017-12-23 22:42:54.827 ,9128283L2,100-243,20000000,40000000,BID,100-246,20000000,40000000,OFFER,
2017-12-23 22:42:54.838 ,9128283L2,100-243,10000000,20000000,BID,100-245,10000000,20000000,OFFER,
2017-12-23 22:42:54.848 ,9128283L2,100-242,20000000,40000000,BID,100-24+,20000000,40000000,OFFER,
2017-12-23 22:42:54.859 ,9128283L2,100-240,10000000,20000000,BID,100-243,10000000,20000000,OFFER,
2017-12-23 22:42:54.868 ,9128283L2,100-236,20000000,40000000,BID,100-242,20000000,40000000,OFFER,
2017-12-23 22:42:54.882 ,9128283L2,100-235,10000000,20000000,BID,100-241,10000000,20000000,OFFER,
2017-12-23 22:42:54.892 ,9128283L2,100-235,20000000,40000000,BID,100-240,20000000,40000000,OFFER,
2017-12-23 22:42:54.900 ,9128283L2,100-235,10000000,20000000,BID,100-237,10000000,20000000,OFFER,
2017-12-23 22:42:54.908 ,9128283L2,100-23+,20000000,40000000,BID,100-236,20000000,40000000,OFFER,
2017-12-23 22:42:54.917 ,9128283L2,100-232,10000000,20000000,BID,100-235,10000000,20000000,OFFER,
2017-12-23 22:42:54.925 ,9128283L2,100-230,20000000,40000000,BID,100-23+,20000000,40000000,OFFER,
2017-12-23 22:42:54.934 ,9128283L2,100-227,10000000,20000000,BID,100-233,10000000,20000000,OFFER,
2017-12-23 22:42:54.943 ,9128283L2,100-227,20000000,40000000,BID,100-232,20000000,40000000,OFFER,
2017-12-23 22:42:54.951 ,9128283L2,100-227,10000000,20000000,BID,100-231,10000000,20000000,OFFER,
2017-12-23 22:42:54.959 ,9128283L2,100-226,20000000,40000000,BID,100-230,20000000,40000000,OFFER,
2017-12-23 22:42:54.968 ,9128283L2,100-22+,10000000,20000000,BID,100-227,10000000,20000000,OFFER,
2017-12-23 22:42:54.977 ,9128283L2,100-222,20000000,40000000,BID,100-226,20000000,40000000,OFFER,
2017-12-23 22:42:54.985 ,9128283L2,100-221,10000000,20000000,BID,100-225,10000000,20000000,OFFER,
2017-12-23 22:42:54.994 ,9128283L2,100-221,20000000,40000000,BID,100-22+,20000000,40000000,OFFER,
2017-12-23 22:42:55.002 ,9128283L2,100-221,10000000,20000000,BID,100-223,10000000,20000000,OFFER,
2017-12-23 22:42:55.012 ,9128283L2,100-220,20000000,40000000,BID,100-222,20000000,40000000,OFFER,
2017-12-23 22:42:55.027 ,9128283L2,100-216,10000000,20000000,BID,100-221,10000000,20000000,OFFER,
2017-12-23 22:42:55.036 ,9128283L2,100-21+,20000000,40000000,BID,100-220,20000000,40000000,OFFER,
2017-12-23 22:42:55.045 ,9128283L2,100-213,10000000,20000000,BID,100-217,10000000,20000000,OFFER,
2017-12-23 22:42:55.053 ,9128283L2,100-213,20000000,40000000,BID,100-216,20000000,40000000,OFFER,
2017-12-23 22:42:55.064 ,9128283L2,100-213,10000000,20000000,BID,100-215,10000000,20000000,OFFER,
2017-12-23 22:42:55.074 ,9128283L2,100-212,20000000,40000000,BID,100-21+,20000000,40000000,OFFER,
2017-12-23 22:42:55.082 ,9128283L2,100-210,10000000,20000000,BID,100-213,10000000,20000000,OFFER,
2017-12-23 22:42:55.091 ,9128283L2,100-206,20000000,40000000,BID,100-212,20000000,40000000,OFFER,
2017-12-23 22:42:55.099 ,9128283L2,100-205,10000000,20000000,BID,100-211,10000000,20000000,OFFER,
2017-12-23 22:42:55.109 ,9128283L2,100-205,20000000,40000000,BID,100-210,20000000,40000000,OFFER,
2017-12-23 22:42:55.117 ,9128283L2,100-205,10000000,20000000,BID,100-207,10000000,20000000,OFFER,
2017-12-23 22:42:55.126 ,9128283L2,100-20+,20000000,40000000,BID,100-206,20000000,40000000,OFFER,
2017-12-23 22:42:55.134 ,9128283L2,100-202,10000000,20000000,BID,100-205,10000000,20000000,OFFER,
2017-12-23 22:42:55.143 ,9128283L2,100-200,20000000,40000000,BID,100-20+,20000000,40000000,OFFER,
2017-12-23 22:42:55.152 ,9128283L2,100-197,10000000,20000000,BID,100-203,10000000,20000000,OFFER,
2017-12-23 22:42:55.161 ,9128283L2,100-197,20000000,40000000,BID,100-202,20000000,40000000,OFFER,
2017-12-23 22:42:55.169 ,9128283L2,100-197,10000000,20000000,BID,100-201,10000000,20000000,OFFER,
2017-12-23 22:42:55.184 ,9128283L2,100-196,20000000,40000000,BID,100-200,20000000,40000000,OFFER,
2017-12-23 22:42:55.193 ,9128283L2,100-19+,10000000,20000000,BID,100-197,10000000,20000000,OFFER,
2017-12-23 22:42:55.202 ,9128283L2,100-192,20000000,40000000,BID,100-196,20000000,40000000,OFFER,
2017-12-23 22:42:55.211 ,9128283L2,100-191,10000000,20000000,BID,100-195,10000000,20000000,OFFER,
2017-12-23 22:42:55.219 ,9128283L2,100-191,20000000,40000000,BID,100-19+,20000000,40000000,OFFER,
2017-12-23 22:42:55.228 ,9128283L2,100-191,10000000,20000000,BID,100-193,10000000,20000000,OFFER,
2017-12-23 22:42:55.236 ,9128283L2,100-190,20000000,40000000,BID,100-192,20000000,40000000,OFFER,
2017-12-23 22:42:55.245 ,9128283L2,100-186,10000000,20000000,BID,100-191,10000000,20000000,OFFER,
2017-12-23 22:42:55.253 ,9128283L2,100-18+,20000000,40000000,BID,100-190,20000000,40000000,OFFER,
2017-12-23 22:42:55.262 ,9128283L2,100-183,10000000,20000000,BID,100-187,10000000,20000000,OFFER,
2017-12-23 22:42:55.270 ,9128283L2,100-183,20000000,40000000,BID,100-186,20000000,40000000,OFFER,
2017-12-23 22:42:55.279 ,9128283L2,100-183,10000000,20000000,BID,100-185,10000000,20000000,OFFER,
2017-12-23 22:42:55.287 ,9128283L2,100-182,20000000,40000000,BID,100-18+,20000000,40000000,OFFER,
2017-12-23 22:42:55.297 ,9128283L2,100-180,10000000,20000000,BID,100-183,10000000,20000000,OFFER,
2017-12-23 22:42:55.306 ,9128283L2,100-176,20000000,40000000,BID,100-182,20000000,40000000,OFFER,
2017-12-23 22:42:55.314 ,9128283L2,100-175,10000000,20000000,BID,100-181,10000000,20000000,OFFER,
2017-12-23 22:42:55.322 ,9128283L2,100-175,20000000,40000000,BID,100-180,20000000,40000000,OFFER,
2017-12-23 22:42:55.331 ,9128283L2,100-175,10000000,20000000,BID,100-177,10000000,20000000,OFFER,
2017-12-23 22:42:55.352 ,9128283L2,100-17+,20000000,40000000,BID,100-176,20000000,40000000,OFFER,
2017-12-23 22:42:55.364 ,9128283L2,100-172,10000000,20000000,BID,100-175,10000000,20000000,OFFER,
2017-12-23 22:42:55.375 ,9128283L2,100-170,20000000,40000000,BID,100-17+,20000000,40000000,OFFER,
2017-12-23 22:42:55.388 ,9128283L2,100-167,10000000,20000000,BID,100-173,10000000,20000000,OFFER,
2017-12-23 22:42:55.400 ,9128283L2,100-167,20000000,40000000,BID,100-172,20000000,40000000,OFFER,
2017-12-23 22:42:55.411 ,9128283L2,100-167,10000000,20000000,BID,100-171,10000000,20000000,OFFER,
2017-12-23 22:42:55.425 ,9128283L2,100-166,20000000,40000000,BID,100-170,20000000,40000000,OFFER,
2017-12-23 22:42:55.437 ,9128283L2,100-16+,10000000,20000000,BID,100-167,10000000,20000000,OFFER,
2017-12-23 22:42:55.450 ,9128283L2,100-162,20000000,40000000,BID,100-166,20000000,40000000,OFFER,
2017-12-23 22:42:55.467 ,9128283L2,100-161,10000000,20000000,BID,100-165,10000000,20000000,OFFER,
2017-12-23 22:42:55.490 ,9128283L2,100-161,20000000,40000000,BID,100-16+,20000000,40000000,OFFER,
2017-12-23 22:42:55.508 ,9128283L2,100-161,10000000,20000000,BID,100-163,10000000,20000000,OFFER,
2017-12-23 22:42:55.524 ,9128283L2,100-160,20000000,40000000,BID,100-162,20000000,40000000,OFFER,
2017-12-23 22:42:55.537 ,9128283L2,100-156,10000000,20000000,BID,100-161,10000000,20000000,OFFER,
2017-12-23 22:42:55.549 ,9128283L2,100-15+,20000000,40000000,BID,100-160,20000000,40000000,OFFER,
2017-12-23 22:42:55.563 ,9128283L2,100-153,10000000,20000000,BID,100-157,10000000,20000000,OFFER,
2017-12-23 22:42:55.576 ,9128283L2,100-153,20000000,40000000,BID,100-156,20000000,40000000,OFFER,
2017-12-23 22:42:55.588 ,9128283L2,100-153,10000000,20000000,BID,100-155,10000000,20000000,OFFER,
2017-12-23 22:42:55.602 ,9128283L2,100-152,20000000,40000000,BID,100-15+,20000000,40000000,OFFER,
2017-12-23 22:42:55.614 ,9128283L2,100-150,10000000,20000000,BID,100-153,10000000,20000000,OFFER,
2017-12-23 22:42:55.629 ,9128283L2,100-146,20000000,40000000,BID,100-152,20000000,40000000,OFFER,
2017-12-23 22:42:55.647 ,9128283L2,100-145,10000000,20000000,BID,100-151,10000000,20000000,OFFER,
